baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,xenbase_gene_id
237.55392779046807,0.09660185466300479,0.20793962806130928,0.464566833958761,0.6422416878328627,0.9998970285400811,XB-GENE-1000007
531.5657000435629,-0.08958852782672837,0.15573840306441952,-0.5752500736101104,0.5651221818929801,0.9998970285400811,XB-GENE-1000023
86.39283042471085,-0.19281120307449895,0.3253216102884333,-0.5926787430553742,0.5533961700171055,0.9998970285400811,XB-GENE-1000062
49.81350186007079,-0.008858702534706006,0.4342613941229338,-0.02039947058291399,0.9837247061769574,0.9998970285400811,XB-GENE-1000072
419.9983573284056,-0.027593651910546586,0.16854204957212066,-0.1637196888289828,0.8699518172442344,0.9998970285400811,XB-GENE-1000113
115.62153623577007,-0.06442575099959301,0.2925951558148346,-0.22018734664344236,0.8257252507369303,0.9998970285400811,XB-GENE-1000132
38.22779607005775,-0.49654827303224763,0.49363241892644194,-1.005906933973557,0.31446034043815213,0.9998970285400811,XB-GENE-1000149
2571.786285746071,0.1495376953356232,0.12221772268128776,1.2235352783129405,0.22112758801060636,0.9998970285400811,XB-GENE-1000251
47.204080854696365,0.08807249410299767,0.42879737587082095,0.20539420028897354,0.8372641511852024,0.9998970285400811,XB-GENE-1000265
23.090065275867804,0.09311357754376183,0.5974537832717344,0.15585067858112775,0.8761507229200284,0.9998970285400811,XB-GENE-1000329
21.155864895289405,0.13047253869112108,0.6245031537148197,0.20892214541273807,0.8345090160831595,0.9998970285400811,XB-GENE-1000363
8.079149231946275,0.3485413213377189,0.9965872032131317,0.34973489546521835,0.7265376627121347,0.9998970285400811,XB-GENE-1000372
166.36813594656468,0.038585345451581224,0.24366117447985472,0.1583565602273306,0.8741758417178622,0.9998970285400811,XB-GENE-1000382
7.095431172776234,-0.7796540732712597,1.0723369393336353,-0.7270607256668294,0.4671887564981507,0.9998970285400811,XB-GENE-1000437
84.61489440173547,-0.053101963545392004,0.3307193674705218,-0.16056502511944715,0.8724360033231351,0.9998970285400811,XB-GENE-1000470
42.757483196748936,-0.19424967935170717,0.4471677485851629,-0.43440002094585856,0.6639979825471636,0.9998970285400811,XB-GENE-1000482
105.38934832722252,0.1891852558942973,0.30782027559665986,0.614596473632519,0.5388212438243758,0.9998970285400811,XB-GENE-1000491
83.2932519850404,-0.35086435235540037,0.3360454249767776,-1.0440979887753177,0.2964400563061281,0.9998970285400811,XB-GENE-1000531
139.1410993418427,0.17805936146106402,0.2667435648327213,0.6675301110740106,0.5044335827176685,0.9998970285400811,XB-GENE-1000542
151.70067581734423,0.4231368889398729,0.26811022321386924,1.5782198972783674,0.11451510069620126,0.9998970285400811,XB-GENE-1000552
110.19273126352482,0.06239509990490826,0.2920890214439657,0.2136167240947744,0.8308459564846764,0.9998970285400811,XB-GENE-1000567
877.9771216836893,0.39493678117842407,0.14406196102195484,2.7414369371123324,0.006117110192887568,0.25739177209861686,XB-GENE-1000580
19.311756352350386,-0.055368317066954935,0.6594626606317261,-0.08395974536892714,0.933088437257975,0.9998970285400811,XB-GENE-1000594
24.645567433364302,-0.06095524524207899,0.5951383817497415,-0.10242196959783877,0.9184217461529575,0.9998970285400811,XB-GENE-1000619
163.56192618591047,-0.345591859248064,0.24610396111880717,-1.4042515109345552,0.16024396779082084,0.9998970285400811,XB-GENE-1000638
340.29725733062344,-0.3907331357738169,0.20946537147318797,-1.8653829653357838,0.06212774336826191,0.9512489528409407,XB-GENE-1000678
98.86387247054292,0.6629446238701268,0.32452197010779793,2.0428343376872555,0.041068840144510725,0.7705046634296866,XB-GENE-1000687
74.10418890520346,-0.032115416857379876,0.34652119224769173,-0.09267951737400212,0.9261581697305701,0.9998970285400811,XB-GENE-1000706
414.4441661192659,-0.0403811165062014,0.17255710266643753,-0.23401596272893121,0.814972586238857,0.9998970285400811,XB-GENE-1000765
11.529575843207182,0.19903439381906607,0.842182961689389,0.23633153705675802,0.8131754169018658,0.9998970285400811,XB-GENE-1000779
209.12864463303302,0.008180612456765188,0.22982767217265493,0.035594549513687866,0.9716056544274492,0.9998970285400811,XB-GENE-1000791
66.1384507955678,-0.031175363891982614,0.3654083821642534,-0.08531649905603174,0.9320097750069617,0.9998970285400811,XB-GENE-1000815
70.103208476763,0.07715637621819937,0.3604442206173389,0.2140591298316626,0.8305009467173083,0.9998970285400811,XB-GENE-1000845
24.928106518168093,0.06027987992462332,0.581593600674696,0.10364605087589296,0.917450241122865,0.9998970285400811,XB-GENE-1000854
329.6212001948395,-0.0852631376898773,0.1838107944456061,-0.46386360467588666,0.6427454698828718,0.9998970285400811,XB-GENE-1000959
127.60848225362051,-0.1015097235721236,0.27176931780484187,-0.373514289221633,0.7087657123504627,0.9998970285400811,XB-GENE-1000971
3064.4458178789287,0.2731546984833964,0.11576155057525205,2.3596323401510526,0.01829305477813858,0.5038543566065562,XB-GENE-1000983
60.57257253740933,-0.12283310592829706,0.3947900768654593,-0.3111352415530885,0.7556978109164781,0.9998970285400811,XB-GENE-1001017
19.917747084541336,0.17303779323033622,0.6498450117148266,0.26627548124701295,0.7900270547834837,0.9998970285400811,XB-GENE-1001029
